head,relation,tail,label
DB03010,CELL_DRUG,SW156,1
DB03010,CELL_DRUG,TC-71,1
DB03010,CELL_DRUG,TT2609-C02,1
DB03010,CELL_DRUG,VMRC-RCW,1
DB03010,CELL_DRUG,WM278,1
DB03010,CELL_DRUG,SUP-B15,1
DB03010,CELL_DRUG,H3255,1
DB03010,CELL_DRUG,201T,1
DB03010,CELL_DRUG,451Lu,1
DB03010,CELL_DRUG,OCI-AML3,1
DB03010,CELL_DRUG,ASH-3,1
DB03010,CELL_DRUG,BICR10,1
DB03010,CELL_DRUG,BICR31,1
DB03010,CELL_DRUG,CAL-29,1
DB03010,CELL_DRUG,CAL-78,1
DB03010,CELL_DRUG,CS1,1
DB03010,CELL_DRUG,EFM-192A,1
DB03010,CELL_DRUG,NCI-H2369,1
DB03010,CELL_DRUG,NCI-H2373,1
DB03010,CELL_DRUG,NCI-H2461,1
DB03010,CELL_DRUG,NCI-H2722,1
DB03010,CELL_DRUG,HCC1428,1
DB03010,CELL_DRUG,HCC202,1
DB03010,CELL_DRUG,HDQ-P1,1
DB03010,CELL_DRUG,ALL-SIL,1
DB03010,CELL_DRUG,AMO-1,1
DB03010,CELL_DRUG,DND-41,1
DB03010,CELL_DRUG,EJM,1
DB03010,CELL_DRUG,Farage,1
DB03010,CELL_DRUG,HeLa,1
DB03010,CELL_DRUG,HPAC,1
DB03010,CELL_DRUG,Hs-940-T,1
DB03010,CELL_DRUG,huH-1,1
DB03010,CELL_DRUG,JHH-1,1
DB03010,CELL_DRUG,JHU-029,1
DB03010,CELL_DRUG,JIMT-1,1
DB03010,CELL_DRUG,K2,1
DB03010,CELL_DRUG,KMH-2,1
DB03010,CELL_DRUG,KMRC-1,1
DB03010,CELL_DRUG,KMRC-20,1
DB03010,CELL_DRUG,KON,1
DB03010,CELL_DRUG,KP-1N,1
DB03010,CELL_DRUG,KP-2,1
DB03010,CELL_DRUG,KP-3,1
DB03010,CELL_DRUG,KYSE-50,1
DB03010,CELL_DRUG,LC-1-sq,1
DB03010,CELL_DRUG,NCI-H1435,1
DB03010,CELL_DRUG,NCI-H1568,1
DB03010,CELL_DRUG,NCI-H1688,1
DB03010,CELL_DRUG,NCI-H1781,1
DB03010,CELL_DRUG,NCI-H2110,1
DB03010,CELL_DRUG,NCI-H2135,1
DB03010,CELL_DRUG,NUGC-4,1
DB03010,CELL_DRUG,OCUM-1,1
DB03010,CELL_DRUG,OE21,1
DB03010,CELL_DRUG,OSC-19,1
DB03010,CELL_DRUG,OVTOKO,1
DB03010,CELL_DRUG,PANC-02-03,1
DB03010,CELL_DRUG,PANC-04-03,1
DB03010,CELL_DRUG,PA-TU-8902,1
DB03010,CELL_DRUG,PCI-4B,1
DB03010,CELL_DRUG,PL4,1
DB03010,CELL_DRUG,RERF-LC-KJ,1
DB03010,CELL_DRUG,RKN,1
DB03010,CELL_DRUG,SAT,1
DB03010,CELL_DRUG,SCC90,1
DB03010,CELL_DRUG,STS-0421,1
DB03010,CELL_DRUG,SW1271,1
DB03010,CELL_DRUG,T-T,1
DB03010,CELL_DRUG,TMK-1,1
DB03010,CELL_DRUG,TOV-112D,1
DB03010,CELL_DRUG,VCaP,1
DB03010,CELL_DRUG,WM1552C,1
DB03010,CELL_DRUG,WM35,1
DB03010,CELL_DRUG,WM793B,1
DB03010,CELL_DRUG,GRANTA-519,1
DB03010,CELL_DRUG,HCC-33,1
DB03010,CELL_DRUG,Hs-445,1
DB03010,CELL_DRUG,HSC-39,1
DB03010,CELL_DRUG,NB4,1
DB03010,CELL_DRUG,JJN-3,1
DB03010,CELL_DRUG,JM1,1
DB03010,CELL_DRUG,JSC-1,1
DB03010,CELL_DRUG,JURL-MK1,1
DB03010,CELL_DRUG,KARPAS-231,1
DB03010,CELL_DRUG,KARPAS-620,1
DB03010,CELL_DRUG,KCL-22,1
DB03010,CELL_DRUG,KOPN-8,1
DB03010,CELL_DRUG,MDA-MB-330,1
DB03010,CELL_DRUG,ME-1,1
DB03010,CELL_DRUG,MOLM-13,1
DB03010,CELL_DRUG,MOLP-8,1
DB03010,CELL_DRUG,MY-M12,1
DB03010,CELL_DRUG,NK-92MI,1
DB03010,CELL_DRUG,NU-DUL-1,1
DB03010,CELL_DRUG,OCI-AML5,1
DB03010,CELL_DRUG,OCI-LY-19,1
DB03010,CELL_DRUG,OCI-M1,1
DB03010,CELL_DRUG,P32-ISH,1
DB03010,CELL_DRUG,PL-21,1
DB03010,CELL_DRUG,SC-1,1
DB03010,CELL_DRUG,SLVL,1
DB03010,CELL_DRUG,SU-DHL-16,1
DB03010,CELL_DRUG,SU-DHL-4,1
DB03010,CELL_DRUG,SU-DHL-5,1
DB03010,CELL_DRUG,SU-DHL-6,1
DB03010,CELL_DRUG,SU-DHL-8,1
DB03010,CELL_DRUG,SUP-HD1,1
DB03010,CELL_DRUG,SUP-M2,1
DB03010,CELL_DRUG,TK,1
DB03010,CELL_DRUG,VAL,1
DB03010,CELL_DRUG,WIL2-NS,1
DB04960,CELL_DRUG,QIMR-WIL,1
DB04960,CELL_DRUG,NCI-H2369,1
DB08877,CELL_DRUG,NK-92MI,1
DB08142,CELL_DRUG,COR-L311,1
DB08142,CELL_DRUG,LOUCY,1
DB08142,CELL_DRUG,SUP-M2,1
DB04769,CELL_DRUG,CHP-212,1
DB04769,CELL_DRUG,DU-4475,1
DB04769,CELL_DRUG,SIG-M5,1
DB09054,CELL_DRUG,SU-DHL-6,1
DB08875,CELL_DRUG,EoL-1-cell,1
DB08875,CELL_DRUG,MONO-MAC-6,1
DB08875,CELL_DRUG,NKM-1,1
DB08875,CELL_DRUG,MOLM-13,1
DB12874,CELL_DRUG,EoL-1-cell,1
DB12874,CELL_DRUG,KASUMI-1,1
DB12874,CELL_DRUG,MONO-MAC-6,1
DB12874,CELL_DRUG,MV-4-11,1
DB12874,CELL_DRUG,NKM-1,1
DB12874,CELL_DRUG,ALL-PO,1
DB12874,CELL_DRUG,MOLM-13,1
DB05015,CELL_DRUG,SR,1
DB05015,CELL_DRUG,KU812,1
DB05015,CELL_DRUG,MOLT-13,1
DB05015,CELL_DRUG,CA46,1
DB05015,CELL_DRUG,NCI-H2731,1
DB05015,CELL_DRUG,JHH-1,1
DB05015,CELL_DRUG,SU-DHL-10,1
DB05015,CELL_DRUG,SU-DHL-16,1
DB05015,CELL_DRUG,SU-DHL-5,1
DB05015,CELL_DRUG,WIL2-NS,1
DB06080,CELL_DRUG,EoL-1-cell,1
DB06080,CELL_DRUG,GDM-1,1
DB06080,CELL_DRUG,KASUMI-1,1
DB06080,CELL_DRUG,MONO-MAC-6,1
DB06080,CELL_DRUG,MV-4-11,1
DB06080,CELL_DRUG,NKM-1,1
DB06080,CELL_DRUG,MOLM-13,1
DB11363,CELL_DRUG,SR,1
DB11363,CELL_DRUG,DEL,1
DB11363,CELL_DRUG,SU-DHL-1,1
DB11363,CELL_DRUG,SUP-M2,1
DB05524,CELL_DRUG,COR-L105,1
DB05524,CELL_DRUG,KYSE-450,1
DB05524,CELL_DRUG,MDA-MB-175-VII,1
DB05524,CELL_DRUG,THP-1,1
DB05524,CELL_DRUG,CMK,1
DB05524,CELL_DRUG,BPH-1,1
DB05524,CELL_DRUG,KYAE-1,1
DB12742,CELL_DRUG,NB7,1
DB12742,CELL_DRUG,Hs-746T,1
DB05913,CELL_DRUG,KASUMI-1,1
DB12500,CELL_DRUG,MOLM-13,1
DB11800,CELL_DRUG,GDM-1,1
DB11800,CELL_DRUG,KASUMI-1,1
DB11800,CELL_DRUG,ALL-SIL,1
DB11800,CELL_DRUG,MY-M12,1
DB07080,CELL_DRUG,BL-41,1
DB07080,CELL_DRUG,KARPAS-231,1
DB05424,CELL_DRUG,BT-474,1
DB11963,CELL_DRUG,DSH1,1
DB11963,CELL_DRUG,AU565,1
DB11963,CELL_DRUG,BT-474,1
DB00642,CELL_DRUG,MC-IXC,1
DB00642,CELL_DRUG,ALL-PO,1
DB00642,CELL_DRUG,RCH-ACV,1
DB00642,CELL_DRUG,KU812,1
DB00642,CELL_DRUG,NKM-1,1
DB05220,CELL_DRUG,MHH-NB-11,1
DB05220,CELL_DRUG,KP-N-YS,1
DB05220,CELL_DRUG,NB4,1
DB05220,CELL_DRUG,SU-DHL-16,1
DB03496,CELL_DRUG,SR,1
DB03496,CELL_DRUG,KU812,1
DB03496,CELL_DRUG,MOLT-13,1
DB03496,CELL_DRUG,RPMI-2650,1
DB03496,CELL_DRUG,RPMI-8866,1
DB03496,CELL_DRUG,QIMR-WIL,1
DB03496,CELL_DRUG,BC-1,1
DB03496,CELL_DRUG,EW-13,1
DB03496,CELL_DRUG,Hs-633T,1
DB03496,CELL_DRUG,PCI-38,1
DB03496,CELL_DRUG,GA-10,1
DB03496,CELL_DRUG,KARPAS-231,1
DB03496,CELL_DRUG,SU-DHL-5,1
DB03496,CELL_DRUG,SU-DHL-8,1
DB03496,CELL_DRUG,SUP-HD1,1
DB03496,CELL_DRUG,Hey,1
DB04297,CELL_DRUG,ES7,1
DB04297,CELL_DRUG,NCI-H720,1
DB04297,CELL_DRUG,LK-2,1
DB04297,CELL_DRUG,SK-N-FI,1
DB04297,CELL_DRUG,SIMA,1
DB04297,CELL_DRUG,HCT-116,1
DB04297,CELL_DRUG,MCF7,1
DB04297,CELL_DRUG,RPMI-8226,1
DB04297,CELL_DRUG,U251,1
DB04297,CELL_DRUG,COR-L88,1
DB04297,CELL_DRUG,CHP-212,1
DB04297,CELL_DRUG,ECC10,1
DB04297,CELL_DRUG,EFM-19,1
DB04297,CELL_DRUG,KARPAS-45,1
DB04297,CELL_DRUG,KU812,1
DB04297,CELL_DRUG,LC4-1,1
DB04297,CELL_DRUG,LOUCY,1
DB04297,CELL_DRUG,LS-411N,1
DB04297,CELL_DRUG,MC-IXC,1
DB04297,CELL_DRUG,MDA-MB-453,1
DB04297,CELL_DRUG,NB69,1
DB04297,CELL_DRUG,NCI-H1105,1
DB04297,CELL_DRUG,NCI-H1581,1
DB04297,CELL_DRUG,PA-1,1
DB04297,CELL_DRUG,RPMI-2650,1
DB04297,CELL_DRUG,SAS,1
DB04297,CELL_DRUG,SCC-9,1
DB04297,CELL_DRUG,U-2-OS,1
DB04297,CELL_DRUG,RPMI-8866,1
DB04297,CELL_DRUG,QIMR-WIL,1
DB04297,CELL_DRUG,CMK,1
DB04297,CELL_DRUG,TGW,1
DB04297,CELL_DRUG,NEC8,1
DB04297,CELL_DRUG,OCI-AML2,1
DB04297,CELL_DRUG,CML-T1,1
DB04297,CELL_DRUG,KP-N-YS,1
DB04297,CELL_DRUG,HAL-01,1
DB04297,CELL_DRUG,EW-13,1
DB04297,CELL_DRUG,EW-22,1
DB04297,CELL_DRUG,NB10,1
DB04297,CELL_DRUG,NB13,1
DB04297,CELL_DRUG,NB1,1
DB04297,CELL_DRUG,Jurkat,1
DB04297,CELL_DRUG,BICR22,1
DB04297,CELL_DRUG,BICR78,1
DB04297,CELL_DRUG,NCI-H3118,1
DB04297,CELL_DRUG,Hs-633T,1
DB04297,CELL_DRUG,NB(TU)1-10,1
DB04297,CELL_DRUG,NCI-H847,1
DB04297,CELL_DRUG,HCC-78,1
DB04297,CELL_DRUG,COR-L303,1
DB04297,CELL_DRUG,JHH-1,1
DB04297,CELL_DRUG,OCUM-1,1
DB04297,CELL_DRUG,VCaP,1
DB04297,CELL_DRUG,JM1,1
DB04297,CELL_DRUG,KARPAS-231,1
DB04297,CELL_DRUG,MDA-MB-330,1
DB04297,CELL_DRUG,MY-M12,1
DB04297,CELL_DRUG,NK-92MI,1
DB04297,CELL_DRUG,RCH-ACV,1
DB04297,CELL_DRUG,SU-DHL-10,1
DB04297,CELL_DRUG,SU-DHL-16,1
DB04297,CELL_DRUG,SU-DHL-5,1
DB04297,CELL_DRUG,SU-DHL-6,1
DB04297,CELL_DRUG,SU-DHL-8,1
DB04297,CELL_DRUG,ESO26,1
DB04297,CELL_DRUG,TE-4,1
DB06603,CELL_DRUG,PFSK-1,1
DB06603,CELL_DRUG,ES3,1
DB06603,CELL_DRUG,ES7,1
DB06603,CELL_DRUG,SK-ES-1,1
DB06603,CELL_DRUG,5637,1
DB06603,CELL_DRUG,TCCSUP,1
DB06603,CELL_DRUG,C-33-A,1
DB06603,CELL_DRUG,42-MG-BA,1
DB06603,CELL_DRUG,GB-1,1
DB06603,CELL_DRUG,ChaGo-K-1,1
DB06603,CELL_DRUG,NCI-H720,1
DB06603,CELL_DRUG,COR-L23,1
DB06603,CELL_DRUG,LK-2,1
DB06603,CELL_DRUG,NCI-H1623,1
DB06603,CELL_DRUG,NCI-H1770,1
DB06603,CELL_DRUG,NCI-H2347,1
DB06603,CELL_DRUG,NCI-H661,1
DB06603,CELL_DRUG,COR-L311,1
DB06603,CELL_DRUG,NCI-H1694,1
DB06603,CELL_DRUG,NCI-H187,1
DB06603,CELL_DRUG,NCI-H2029,1
DB06603,CELL_DRUG,NCI-H209,1
DB06603,CELL_DRUG,NCI-H345,1
DB06603,CELL_DRUG,NCI-H446,1
DB06603,CELL_DRUG,NCI-H526,1
DB06603,CELL_DRUG,NCI-H64,1
DB06603,CELL_DRUG,NCI-H69,1
DB06603,CELL_DRUG,SK-N-DZ,1
DB06603,CELL_DRUG,SK-N-FI,1
DB06603,CELL_DRUG,SBC-5,1
DB06603,CELL_DRUG,SBC-1,1
DB06603,CELL_DRUG,SK-N-SH,1
DB06603,CELL_DRUG,NCI-H650,1
DB06603,CELL_DRUG,SK-N-AS,1
DB06603,CELL_DRUG,NCI-H727,1
DB06603,CELL_DRUG,HCC1187,1
DB06603,CELL_DRUG,HCC1599,1
DB06603,CELL_DRUG,HCC2157,1
DB06603,CELL_DRUG,HCC2218,1
DB06603,CELL_DRUG,BEN,1
DB06603,CELL_DRUG,BHY,1
DB06603,CELL_DRUG,Ca9-22,1
DB06603,CELL_DRUG,CADO-ES1,1
DB06603,CELL_DRUG,CP66-MEL,1
DB06603,CELL_DRUG,CPC-N,1
DB06603,CELL_DRUG,CTV-1,1
DB06603,CELL_DRUG,DSH1,1
DB06603,CELL_DRUG,EBC-1,1
DB06603,CELL_DRUG,EPLC-272H,1
DB06603,CELL_DRUG,IM-9,1
DB06603,CELL_DRUG,IST-SL1,1
DB06603,CELL_DRUG,IST-SL2,1
DB06603,CELL_DRUG,KOSC-2,1
DB06603,CELL_DRUG,KYSE-410,1
DB06603,CELL_DRUG,KYSE-520,1
DB06603,CELL_DRUG,KYSE-70,1
DB06603,CELL_DRUG,LB2518-MEL,1
DB06603,CELL_DRUG,LB373-MEL-D,1
DB06603,CELL_DRUG,LB647-SCLC,1
DB06603,CELL_DRUG,LB771-HNC,1
DB06603,CELL_DRUG,LU-134-A,1
DB06603,CELL_DRUG,LU-165,1
DB06603,CELL_DRUG,MS-1,1
DB06603,CELL_DRUG,MZ1-PC,1
DB06603,CELL_DRUG,MZ7-mel,1
DB06603,CELL_DRUG,NCI-H510A,1
DB06603,CELL_DRUG,PC-14,1
DB06603,CELL_DRUG,SBC-3,1
DB06603,CELL_DRUG,SK-MM-2,1
DB06603,CELL_DRUG,BE2-M17,1
DB06603,CELL_DRUG,KELLY,1
DB06603,CELL_DRUG,SIMA,1
DB06603,CELL_DRUG,TE-10,1
DB06603,CELL_DRUG,OVCAR-3,1
DB06603,CELL_DRUG,PC-3,1
DB06603,CELL_DRUG,DU-145,1
DB06603,CELL_DRUG,HCT-116,1
DB06603,CELL_DRUG,HL-60,1
DB06603,CELL_DRUG,HT-29,1
DB06603,CELL_DRUG,K-562,1
DB06603,CELL_DRUG,NCI-H226,1
DB06603,CELL_DRUG,NCI-H23,1
DB06603,CELL_DRUG,NCI-H522,1
DB06603,CELL_DRUG,T47D,1
DB06603,CELL_DRUG,MCF7,1
DB06603,CELL_DRUG,CCRF-CEM,1
DB06603,CELL_DRUG,SK-MEL-2,1
DB06603,CELL_DRUG,SK-MEL-5,1
DB06603,CELL_DRUG,MOLT-4,1
DB06603,CELL_DRUG,SK-OV-3,1
DB06603,CELL_DRUG,COLO-205,1
DB06603,CELL_DRUG,SW620,1
DB06603,CELL_DRUG,RPMI-8226,1
DB06603,CELL_DRUG,SR,1
DB06603,CELL_DRUG,NCI-H322M,1
DB06603,CELL_DRUG,OVCAR-5,1
DB06603,CELL_DRUG,HCC2998,1
DB06603,CELL_DRUG,UACC-257,1
DB06603,CELL_DRUG,RXF393,1
DB06603,CELL_DRUG,U251,1
DB06603,CELL_DRUG,KM12,1
DB06603,CELL_DRUG,OVCAR-8,1
DB06603,CELL_DRUG,BHT-101,1
DB06603,CELL_DRUG,BE-13,1
DB06603,CELL_DRUG,AGS,1
DB06603,CELL_DRUG,ABC-1,1
DB06603,CELL_DRUG,8305C,1
DB06603,CELL_DRUG,647-V,1
DB06603,CELL_DRUG,697,1
DB06603,CELL_DRUG,A2780,1
DB06603,CELL_DRUG,COR-L88,1
DB06603,CELL_DRUG,COLO-824,1
DB06603,CELL_DRUG,COLO-800,1
DB06603,CELL_DRUG,COLO-679,1
DB06603,CELL_DRUG,CHP-212,1
DB06603,CELL_DRUG,Ca-Ski,1
DB06603,CELL_DRUG,DB,1
DB06603,CELL_DRUG,Daoy,1
DB06603,CELL_DRUG,D-283MED,1
DB06603,CELL_DRUG,DEL,1
DB06603,CELL_DRUG,DK-MG,1
DB06603,CELL_DRUG,DU-4475,1
DB06603,CELL_DRUG,EB2,1
DB06603,CELL_DRUG,ECC10,1
DB06603,CELL_DRUG,EFM-19,1
DB06603,CELL_DRUG,EFO-27,1
DB06603,CELL_DRUG,G-361,1
DB06603,CELL_DRUG,GAMG,1
DB06603,CELL_DRUG,GDM-1,1
DB06603,CELL_DRUG,GI-1,1
DB06603,CELL_DRUG,GI-ME-N,1
DB06603,CELL_DRUG,GOTO,1
DB06603,CELL_DRUG,GCT,1
DB06603,CELL_DRUG,ESS-1,1
DB06603,CELL_DRUG,H9,1
DB06603,CELL_DRUG,HC-1,1
DB06603,CELL_DRUG,HCC1419,1
DB06603,CELL_DRUG,HCC1569,1
DB06603,CELL_DRUG,HCC1806,1
DB06603,CELL_DRUG,HD-MY-Z,1
DB06603,CELL_DRUG,HEC-1,1
DB06603,CELL_DRUG,HEL,1
DB06603,CELL_DRUG,HGC-27,1
DB06603,CELL_DRUG,HH,1
DB06603,CELL_DRUG,HOS,1
DB06603,CELL_DRUG,HT-1197,1
DB06603,CELL_DRUG,HT-144,1
DB06603,CELL_DRUG,HT-3,1
DB06603,CELL_DRUG,HuCCT1,1
DB06603,CELL_DRUG,HuO9,1
DB06603,CELL_DRUG,HuTu-80,1
DB06603,CELL_DRUG,IGR-1,1
DB06603,CELL_DRUG,IMR-5,1
DB06603,CELL_DRUG,JAR,1
DB06603,CELL_DRUG,JEG-3,1
DB06603,CELL_DRUG,JiyoyeP-2003,1
DB06603,CELL_DRUG,JVM-3,1
DB06603,CELL_DRUG,KARPAS-45,1
DB06603,CELL_DRUG,KARPAS-299,1
DB06603,CELL_DRUG,KATOIII,1
DB06603,CELL_DRUG,KE-37,1
DB06603,CELL_DRUG,KG-1,1
DB06603,CELL_DRUG,KMOE-2,1
DB06603,CELL_DRUG,KMS-12-BM,1
DB06603,CELL_DRUG,HT-115,1
DB06603,CELL_DRUG,G-401,1
DB06603,CELL_DRUG,KY821,1
DB06603,CELL_DRUG,KU812,1
DB06603,CELL_DRUG,KU-19-19,1
DB06603,CELL_DRUG,KP-N-YN,1
DB06603,CELL_DRUG,L-540,1
DB06603,CELL_DRUG,LAMA-84,1
DB06603,CELL_DRUG,LC4-1,1
DB06603,CELL_DRUG,LNCaP-Clone-FGC,1
DB06603,CELL_DRUG,LOUCY,1
DB06603,CELL_DRUG,LoVo,1
DB06603,CELL_DRUG,LS-123,1
DB06603,CELL_DRUG,LS-411N,1
DB06603,CELL_DRUG,LS-513,1
DB06603,CELL_DRUG,MC116,1
DB06603,CELL_DRUG,MC-IXC,1
DB06603,CELL_DRUG,MDA-MB-361,1
DB06603,CELL_DRUG,MDA-MB-453,1
DB06603,CELL_DRUG,MEG-01,1
DB06603,CELL_DRUG,MHH-ES-1,1
DB06603,CELL_DRUG,MHH-NB-11,1
DB06603,CELL_DRUG,MHH-PREB-1,1
DB06603,CELL_DRUG,MKN1,1
DB06603,CELL_DRUG,ML-2,1
DB06603,CELL_DRUG,MLMA,1
DB06603,CELL_DRUG,MOG-G-UVW,1
DB06603,CELL_DRUG,MONO-MAC-6,1
DB06603,CELL_DRUG,MRK-nu-1,1
DB06603,CELL_DRUG,MV-4-11,1
DB06603,CELL_DRUG,NALM-6,1
DB06603,CELL_DRUG,NB69,1
DB06603,CELL_DRUG,NCI-H520,1
DB06603,CELL_DRUG,SNU-5,1
DB06603,CELL_DRUG,SNU-16,1
DB06603,CELL_DRUG,NH-12,1
DB06603,CELL_DRUG,NKM-1,1
DB06603,CELL_DRUG,NOMO-1,1
DB06603,CELL_DRUG,NTERA-2-cl-D1,1
DB06603,CELL_DRUG,NCI-H747,1
DB06603,CELL_DRUG,NCI-H716,1
DB06603,CELL_DRUG,NCI-H1155,1
DB06603,CELL_DRUG,NCI-H1105,1
DB06603,CELL_DRUG,NCI-H1436,1
DB06603,CELL_DRUG,NCI-H28,1
DB06603,CELL_DRUG,NCI-H1581,1
DB06603,CELL_DRUG,NCI-H2196,1
DB06603,CELL_DRUG,NCI-H524,1
DB06603,CELL_DRUG,OPM-2,1
DB06603,CELL_DRUG,P12-ICHIKAWA,1
DB06603,CELL_DRUG,P30-OHK,1
DB06603,CELL_DRUG,P31-FUJ,1
DB06603,CELL_DRUG,PA-1,1
DB06603,CELL_DRUG,OCUB-M,1
DB06603,CELL_DRUG,PF-382,1
DB06603,CELL_DRUG,Raji,1
DB06603,CELL_DRUG,RD,1
DB06603,CELL_DRUG,REH,1
DB06603,CELL_DRUG,RF-48,1
DB06603,CELL_DRUG,RPMI-2650,1
DB06603,CELL_DRUG,RPMI-6666,1
DB06603,CELL_DRUG,RPMI-8402,1
DB06603,CELL_DRUG,RS4-11,1
DB06603,CELL_DRUG,RT-112,1
DB06603,CELL_DRUG,Saos-2,1
DB06603,CELL_DRUG,SAS,1
DB06603,CELL_DRUG,SCC-9,1
DB06603,CELL_DRUG,SIG-M5,1
DB06603,CELL_DRUG,SJRH30,1
DB06603,CELL_DRUG,SK-CO-1,1
DB06603,CELL_DRUG,SK-LMS-1,1
DB06603,CELL_DRUG,SKM-1,1
DB06603,CELL_DRUG,SK-MEL-3,1
DB06603,CELL_DRUG,SK-MEL-30,1
DB06603,CELL_DRUG,SK-PN-DW,1
DB06603,CELL_DRUG,SNG-M,1
DB06603,CELL_DRUG,SNU-423,1
DB06603,CELL_DRUG,SNU-475,1
DB06603,CELL_DRUG,SNU-C2B,1
DB06603,CELL_DRUG,SUP-T1,1
DB06603,CELL_DRUG,SW1417,1
DB06603,CELL_DRUG,SW626,1
DB06603,CELL_DRUG,SW872,1
DB06603,CELL_DRUG,SW982,1
DB06603,CELL_DRUG,TALL-1,1
DB06603,CELL_DRUG,THP-1,1
DB06603,CELL_DRUG,TUR,1
DB06603,CELL_DRUG,U-2-OS,1
DB06603,CELL_DRUG,U-698-M,1
DB06603,CELL_DRUG,UACC-893,1
DB06603,CELL_DRUG,VMRC-RCZ,1
DB06603,CELL_DRUG,WSU-NHL,1
DB06603,CELL_DRUG,KURAMOCHI,1
DB06603,CELL_DRUG,OE19,1
DB06603,CELL_DRUG,Ramos-2G6-4C10,1
DB06603,CELL_DRUG,RPMI-8866,1
DB06603,CELL_DRUG,QIMR-WIL,1
DB06603,CELL_DRUG,CMK,1
DB06603,CELL_DRUG,CGTH-W-1,1
DB06603,CELL_DRUG,COLO-320-HSR,1
DB06603,CELL_DRUG,ATN-1,1
DB06603,CELL_DRUG,CESS,1
DB06603,CELL_DRUG,COLO-684,1
DB06603,CELL_DRUG,SCC-25,1
DB06603,CELL_DRUG,AsPC-1,1
DB06603,CELL_DRUG,CA46,1
DB06603,CELL_DRUG,AU565,1
DB06603,CELL_DRUG,BL-41,1
DB06603,CELL_DRUG,BV-173,1
DB06603,CELL_DRUG,TGW,1
DB06603,CELL_DRUG,AN3-CA,1
DB06603,CELL_DRUG,NY,1
DB06603,CELL_DRUG,C3A,1
DB06603,CELL_DRUG,CHL-1,1
DB06603,CELL_DRUG,RL,1
DB06603,CELL_DRUG,NCI-H146,1
DB06603,CELL_DRUG,NCI-H1651,1
DB06603,CELL_DRUG,RPMI-7951,1
DB06603,CELL_DRUG,SNU-C1,1
DB06603,CELL_DRUG,ST486,1
DB06603,CELL_DRUG,SCC-15,1
DB06603,CELL_DRUG,CAL-27,1
DB06603,CELL_DRUG,BC-3,1
DB06603,CELL_DRUG,BC-1,1
DB06603,CELL_DRUG,769-P,1
DB06603,CELL_DRUG,23132-87,1
DB06603,CELL_DRUG,A431,1
DB06603,CELL_DRUG,BFTC-905,1
DB06603,CELL_DRUG,SCC-3,1
DB06603,CELL_DRUG,AM-38,1
DB06603,CELL_DRUG,A3-KAW,1
DB06603,CELL_DRUG,DOK,1
DB06603,CELL_DRUG,COR-L279,1
DB06603,CELL_DRUG,CHP-134,1
DB06603,CELL_DRUG,NEC8,1
DB06603,CELL_DRUG,CAS-1,1
DB06603,CELL_DRUG,ALL-PO,1
DB06603,CELL_DRUG,OCI-AML2,1
DB06603,CELL_DRUG,CML-T1,1
DB06603,CELL_DRUG,CAL-54,1
DB06603,CELL_DRUG,22RV1,1
DB06603,CELL_DRUG,8505C,1
DB06603,CELL_DRUG,B-CPAP,1
DB06603,CELL_DRUG,BPH-1,1
DB06603,CELL_DRUG,CAL-148,1
DB06603,CELL_DRUG,CaR-1,1
DB06603,CELL_DRUG,HDLM-2,1
DB06603,CELL_DRUG,HO-1-N-1,1
DB06603,CELL_DRUG,K5,1
DB06603,CELL_DRUG,L-363,1
DB06603,CELL_DRUG,NCI-H1975,1
DB06603,CELL_DRUG,SW954,1
DB06603,CELL_DRUG,MMAc-SF,1
DB06603,CELL_DRUG,NCI-H810,1
DB06603,CELL_DRUG,NOS-1,1
DB06603,CELL_DRUG,PANC-10-05,1
DB06603,CELL_DRUG,RL95-2,1
DB06603,CELL_DRUG,SKG-IIIa,1
DB06603,CELL_DRUG,TC-YIK,1
DB06603,CELL_DRUG,YT,1
DB06603,CELL_DRUG,BT-474,1
DB06603,CELL_DRUG,KP-N-YS,1
DB06603,CELL_DRUG,D-423MG,1
DB06603,CELL_DRUG,D-566MG,1
DB06603,CELL_DRUG,CAMA-1,1
DB06603,CELL_DRUG,CTB-1,1
DB06603,CELL_DRUG,HAL-01,1
DB06603,CELL_DRUG,OMC-1,1
DB06603,CELL_DRUG,ES8,1
DB06603,CELL_DRUG,ES1,1
DB06603,CELL_DRUG,EW-7,1
DB06603,CELL_DRUG,EW-3,1
DB06603,CELL_DRUG,EW-18,1
DB06603,CELL_DRUG,EW-16,1
DB06603,CELL_DRUG,EW-13,1
DB06603,CELL_DRUG,EW-22,1
DB06603,CELL_DRUG,LAN-6,1
DB06603,CELL_DRUG,NB10,1
DB06603,CELL_DRUG,NB6,1
DB06603,CELL_DRUG,NB7,1
DB06603,CELL_DRUG,NB5,1
DB06603,CELL_DRUG,NB13,1
DB06603,CELL_DRUG,NB14,1
DB06603,CELL_DRUG,NB1,1
DB06603,CELL_DRUG,RH-1,1
DB06603,CELL_DRUG,RH-18,1
DB06603,CELL_DRUG,Jurkat,1
DB06603,CELL_DRUG,BICR22,1
DB06603,CELL_DRUG,BICR78,1
DB06603,CELL_DRUG,CCK-81,1
DB06603,CELL_DRUG,EN,1
DB06603,CELL_DRUG,ES-2,1
DB06603,CELL_DRUG,FU-OV-1,1
DB06603,CELL_DRUG,NCI-H2803,1
DB06603,CELL_DRUG,NCI-H290,1
